latent_task_id,study,primitive,generator,replicate,engine,action,knowledge_tier,sample_count,heterogeneity_cv,exposure,effect_strength,support_fraction,noise_ratio,absolute_horizon,ood_distance,coverage,sharpness,ess,baseline_rmse,prior_rmse,utility,normalized_utility,beneficial,harmful,catastrophic_harm,solver_failure
e8s_04550,C2_bias_symmetry,bound,ode,10,spline,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.2912036560368048,36.31706454408721,0.12877486382409792,0.13013246377837945,-0.0013575999542815298,-0.010542429741070936,0,0,0,0
e8s_04550,C2_bias_symmetry,bound,ode,10,neural,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.2912036560368048,36.31706454408721,0.21565608574926295,0.16707205674458797,0.04858402900467498,0.2252847576078248,1,0,0,0
e8s_04550,C2_bias_symmetry,bound,ode,10,spline,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.3035029217787226,36.31706454408721,0.12877486382409792,0.14436777500233391,-0.015592911178235996,-0.12108660584207942,0,1,0,0
e8s_04550,C2_bias_symmetry,bound,ode,10,neural,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.3035029217787226,36.31706454408721,0.21565608574926295,0.15791254517374087,0.057743540575522084,0.267757528728676,1,0,0,0
e8s_04551,C2_bias_symmetry,bound,ode,11,spline,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,1.0,0.4864868777943472,36.31706454408721,0.04912508011285103,0.025871173270300567,0.02325390684255046,0.473361199394101,1,0,0,0
e8s_04551,C2_bias_symmetry,bound,ode,11,neural,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,1.0,0.4864868777943472,36.31706454408721,0.36999564235451976,0.31548595722271233,0.05450968513180743,0.1473252084400976,1,0,0,0
e8s_04551,C2_bias_symmetry,bound,ode,11,spline,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.2299362330925456,36.31706454408721,0.04912508011285103,0.03435360646660086,0.014771473646250172,0.30069108513038295,1,0,0,0
e8s_04551,C2_bias_symmetry,bound,ode,11,neural,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.2299362330925456,36.31706454408721,0.36999564235451976,0.31548595722271233,0.05450968513180743,0.1473252084400976,1,0,0,0
e8s_04551,C2_bias_symmetry,bound,ode,11,spline,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.3070833825455033,36.31706454408721,0.04912508011285103,0.11873829734779308,-0.06961321723494204,-1.4170606353216177,0,1,1,0
e8s_04551,C2_bias_symmetry,bound,ode,11,neural,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.3070833825455033,36.31706454408721,0.36999564235451976,0.31548595722271233,0.05450968513180743,0.1473252084400976,1,0,0,0
e8s_04552,C2_bias_symmetry,bound,ode,12,spline,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,1.0,0.4820816485063405,36.31706454408721,0.1939165227898132,0.18109960690749838,0.012816915882314817,0.0660950170615792,1,0,0,0
e8s_04552,C2_bias_symmetry,bound,ode,12,neural,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,1.0,0.4820816485063405,36.31706454408721,0.37119194484033896,0.3534565438251527,0.01773540101518628,0.04777959560198652,1,0,0,0
e8s_04552,C2_bias_symmetry,bound,ode,12,spline,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.2861439924847433,36.31706454408721,0.1939165227898132,0.18109960690749838,0.012816915882314817,0.0660950170615792,1,0,0,0
e8s_04552,C2_bias_symmetry,bound,ode,12,neural,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.2861439924847433,36.31706454408721,0.37119194484033896,0.3534565438251527,0.01773540101518628,0.04777959560198652,1,0,0,0
e8s_04552,C2_bias_symmetry,bound,ode,12,spline,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.2485188411889148,36.31706454408721,0.1939165227898132,0.18109960690749838,0.012816915882314817,0.0660950170615792,1,0,0,0
e8s_04552,C2_bias_symmetry,bound,ode,12,neural,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.2485188411889148,36.31706454408721,0.37119194484033896,0.32203054196430875,0.049161402876030214,0.13244199816129104,1,0,0,0
e8s_04553,C2_bias_symmetry,bound,ode,13,spline,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,1.0,0.4718101418582521,36.31706454408721,0.030470498395242778,0.01715322875977257,0.013317269635470207,0.4370545392046942,1,0,0,0
e8s_04553,C2_bias_symmetry,bound,ode,13,neural,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,1.0,0.4718101418582521,36.31706454408721,0.40441995018166754,0.35203065850009274,0.0523892916815748,0.12954180835550091,1,0,0,0
e8s_04553,C2_bias_symmetry,bound,ode,13,spline,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.272054770837232,36.31706454408721,0.030470498395242778,0.017345820696231817,0.013124677699010961,0.43073393578163655,1,0,0,0
e8s_04553,C2_bias_symmetry,bound,ode,13,neural,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.272054770837232,36.31706454408721,0.40441995018166754,0.35203065850009274,0.0523892916815748,0.12954180835550091,1,0,0,0
e8s_04553,C2_bias_symmetry,bound,ode,13,spline,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.2347154785617556,36.31706454408721,0.030470498395242778,0.1101183350169075,-0.07964783662166472,-2.6139328470616605,0,1,1,0
e8s_04553,C2_bias_symmetry,bound,ode,13,neural,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.2347154785617556,36.31706454408721,0.40441995018166754,0.35203065850009274,0.0523892916815748,0.12954180835550091,1,0,0,0
e8s_04554,C2_bias_symmetry,bound,ode,14,spline,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,1.0,0.4792537052599486,36.31706454408721,0.2597172940927285,0.24596483332306318,0.013752460769665298,0.05295165582910767,1,0,0,0
e8s_04554,C2_bias_symmetry,bound,ode,14,neural,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,1.0,0.4792537052599486,36.31706454408721,0.34355642716981244,0.34737327903407994,-0.003816851864267501,-0.011109825235145185,0,0,0,0
e8s_04554,C2_bias_symmetry,bound,ode,14,spline,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.2240476662333233,36.31706454408721,0.2597172940927285,0.24596483332306318,0.013752460769665298,0.05295165582910767,1,0,0,0
e8s_04554,C2_bias_symmetry,bound,ode,14,neural,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.2240476662333233,36.31706454408721,0.34355642716981244,0.34737327903407994,-0.003816851864267501,-0.011109825235145185,0,0,0,0
e8s_04554,C2_bias_symmetry,bound,ode,14,spline,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.3046247654781054,36.31706454408721,0.2597172940927285,0.24596483332306318,0.013752460769665298,0.05295165582910767,1,0,0,0
e8s_04554,C2_bias_symmetry,bound,ode,14,neural,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.3046247654781054,36.31706454408721,0.34355642716981244,0.2885725027547004,0.05498392441511202,0.16004335843187315,1,0,0,0
e8s_04555,C2_bias_symmetry,bound,ode,15,spline,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,1.0,0.4820619623528401,36.31706454408721,0.1708990839340152,0.08581352559005323,0.08508555834396198,0.49787018388474125,1,0,0,0
e8s_04555,C2_bias_symmetry,bound,ode,15,neural,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,1.0,0.4820619623528401,36.31706454408721,0.40522389972208656,0.39479171212046665,0.010432187601619902,0.02574425548141306,1,0,0,0
e8s_04555,C2_bias_symmetry,bound,ode,15,spline,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.3126370810187304,36.31706454408721,0.1708990839340152,0.14207581192343782,0.028823272010577383,0.16865667941032475,1,0,0,0
e8s_04555,C2_bias_symmetry,bound,ode,15,neural,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.3126370810187304,36.31706454408721,0.40522389972208656,0.39479171212046665,0.010432187601619902,0.02574425548141306,1,0,0,0
e8s_04555,C2_bias_symmetry,bound,ode,15,spline,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.253389504571233,36.31706454408721,0.1708990839340152,0.06391589968634077,0.10698318424767443,0.6260020930772282,1,0,0,0
e8s_04555,C2_bias_symmetry,bound,ode,15,neural,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.253389504571233,36.31706454408721,0.40522389972208656,0.39479171212046665,0.010432187601619902,0.02574425548141306,1,0,0,0
e8s_04556,C2_bias_symmetry,bound,ode,16,spline,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,1.0,0.48283033638070433,36.31706454408721,0.2521373441461758,0.24634641485068504,0.005790929295490743,0.022967360567316325,1,0,0,0
e8s_04556,C2_bias_symmetry,bound,ode,16,neural,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,1.0,0.48283033638070433,36.31706454408721,0.2629388286308329,0.29851655110264447,-0.03557772247181157,-0.13530798268582395,0,1,0,0
e8s_04556,C2_bias_symmetry,bound,ode,16,spline,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.2965268879905025,36.31706454408721,0.2521373441461758,0.24634641485068504,0.005790929295490743,0.022967360567316325,1,0,0,0
e8s_04556,C2_bias_symmetry,bound,ode,16,neural,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.2965268879905025,36.31706454408721,0.2629388286308329,0.29851655110264447,-0.03557772247181157,-0.13530798268582395,0,1,0,0
e8s_04556,C2_bias_symmetry,bound,ode,16,spline,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.2675674145894744,36.31706454408721,0.2521373441461758,0.22002024401506534,0.03211710013111044,0.12737938618283634,1,0,0,0
e8s_04556,C2_bias_symmetry,bound,ode,16,neural,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.2675674145894744,36.31706454408721,0.2629388286308329,0.19108091650018053,0.07185791213065237,0.27328756465839876,1,0,0,0
e8s_04557,C2_bias_symmetry,bound,ode,17,spline,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,1.0,0.485531283398185,36.31706454408721,0.10490762880204432,0.04441307919874186,0.060494549603302465,0.5766458578284406,1,0,0,0
e8s_04557,C2_bias_symmetry,bound,ode,17,neural,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,1.0,0.485531283398185,36.31706454408721,0.40011734194854526,0.3556351424163833,0.04448219953216198,0.11117288572281467,1,0,0,0
e8s_04557,C2_bias_symmetry,bound,ode,17,spline,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.2194785604543297,36.31706454408721,0.10490762880204432,0.09118906998840412,0.013718558813640203,0.13076798103526358,1,0,0,0
e8s_04557,C2_bias_symmetry,bound,ode,17,neural,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.2194785604543297,36.31706454408721,0.40011734194854526,0.3556351424163833,0.04448219953216198,0.11117288572281467,1,0,0,0
e8s_04557,C2_bias_symmetry,bound,ode,17,spline,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.3284987585462087,36.31706454408721,0.10490762880204432,0.10391534066529674,0.0009922881367475794,0.009458684254697813,0,0,0,0
e8s_04557,C2_bias_symmetry,bound,ode,17,neural,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.3284987585462087,36.31706454408721,0.40011734194854526,0.3556351424163833,0.04448219953216198,0.11117288572281467,1,0,0,0
e8s_04558,C2_bias_symmetry,bound,ode,18,spline,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,1.0,0.4787903222460671,36.31706454408721,0.07675894104987048,0.05526081130922625,0.02149812974064423,0.28007329760681354,1,0,0,0
e8s_04558,C2_bias_symmetry,bound,ode,18,neural,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,1.0,0.4787903222460671,36.31706454408721,0.36959821265925563,0.3318314707404008,0.03776674191885482,0.10218323743267985,1,0,0,0
e8s_04558,C2_bias_symmetry,bound,ode,18,spline,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.261432664651418,36.31706454408721,0.07675894104987048,0.05526081130922625,0.02149812974064423,0.28007329760681354,1,0,0,0
e8s_04558,C2_bias_symmetry,bound,ode,18,neural,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.261432664651418,36.31706454408721,0.36959821265925563,0.3318314707404008,0.03776674191885482,0.10218323743267985,1,0,0,0
e8s_04558,C2_bias_symmetry,bound,ode,18,spline,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.2699476589181278,36.31706454408721,0.07675894104987048,0.05526081130922625,0.02149812974064423,0.28007329760681354,1,0,0,0
e8s_04558,C2_bias_symmetry,bound,ode,18,neural,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.2699476589181278,36.31706454408721,0.36959821265925563,0.31867279285510136,0.05092541980415427,0.1377858930586984,1,0,0,0
e8s_04559,C2_bias_symmetry,bound,ode,19,spline,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,1.0,0.48528945612302243,36.31706454408721,0.13586049875950254,0.055711672696125834,0.0801488260633767,0.5899347256574886,1,0,0,0
e8s_04559,C2_bias_symmetry,bound,ode,19,neural,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,1.0,0.48528945612302243,36.31706454408721,0.400527962544832,0.35795004051995866,0.042577922024873316,0.10630449308544214,1,0,0,0
e8s_04559,C2_bias_symmetry,bound,ode,19,spline,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.201090379958557,36.31706454408721,0.13586049875950254,0.12131494993000612,0.014545548829496421,0.10706238356481124,1,0,0,0
e8s_04559,C2_bias_symmetry,bound,ode,19,neural,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.201090379958557,36.31706454408721,0.400527962544832,0.35795004051995866,0.042577922024873316,0.10630449308544214,1,0,0,0
e8s_04559,C2_bias_symmetry,bound,ode,19,spline,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.2584171471825236,36.31706454408721,0.13586049875950254,0.09792563992105027,0.03793485883845227,0.279219193104861,1,0,0,0
e8s_04559,C2_bias_symmetry,bound,ode,19,neural,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.2584171471825236,36.31706454408721,0.400527962544832,0.35795004051995866,0.042577922024873316,0.10630449308544214,1,0,0,0
e8s_04560,C2_bias_symmetry,asymptote,spline,0,spline,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,1.0,0.22568662332739126,78.54033133613879,0.0364295155093255,0.007543999243057048,0.02888551626626845,0.7929151914983366,1,0,0,0
e8s_04560,C2_bias_symmetry,asymptote,spline,0,neural,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,1.0,0.22568662332739126,78.54033133613879,0.12699328841006174,0.06411789594687868,0.06287539246318306,0.49510799547262857,1,0,0,0
e8s_04560,C2_bias_symmetry,asymptote,spline,0,spline,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.755204835097179,78.54033133613879,0.0364295155093255,0.03094692300325852,0.005482592506066981,0.15049863906818925,1,0,0,0
e8s_04560,C2_bias_symmetry,asymptote,spline,0,neural,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.755204835097179,78.54033133613879,0.12699328841006174,0.10021851862680276,0.02677476978325899,0.21083610101348954,1,0,0,0
e8s_04560,C2_bias_symmetry,asymptote,spline,0,spline,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.8478825448600835,78.54033133613879,0.0364295155093255,0.010916355123838171,0.02551316038548733,0.7003431154322182,1,0,0,0
e8s_04560,C2_bias_symmetry,asymptote,spline,0,neural,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.8478825448600835,78.54033133613879,0.12699328841006174,0.043917389834359374,0.08307589857570237,0.6541755049877126,1,0,0,0
e8s_04561,C2_bias_symmetry,asymptote,spline,1,spline,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,1.0,0.23492181701458328,78.54033133613879,0.04318087632831086,0.007975280499877568,0.035205595828433286,0.8153052652465809,1,0,0,0
e8s_04561,C2_bias_symmetry,asymptote,spline,1,neural,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,1.0,0.23492181701458328,78.54033133613879,0.10118595248657859,0.0563216247067692,0.04486432777980939,0.4433849430409843,1,0,0,0
e8s_04561,C2_bias_symmetry,asymptote,spline,1,spline,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.769523117524834,78.54033133613879,0.04318087632831086,0.030977318124649156,0.012203558203661702,0.2826148805058093,1,0,0,0
e8s_04561,C2_bias_symmetry,asymptote,spline,1,neural,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.769523117524834,78.54033133613879,0.10118595248657859,0.08615544052558113,0.015030511960997459,0.14854346469675345,1,0,0,0
e8s_04561,C2_bias_symmetry,asymptote,spline,1,spline,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.7450310509361326,78.54033133613879,0.04318087632831086,0.011652990118378594,0.031527886209932264,0.7301353953592995,1,0,0,0
e8s_04561,C2_bias_symmetry,asymptote,spline,1,neural,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.7450310509361326,78.54033133613879,0.10118595248657859,0.03753165318083517,0.06365429930574343,0.629082374988629,1,0,0,0
e8s_04562,C2_bias_symmetry,asymptote,spline,2,spline,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,1.0,0.23015056665652725,78.54033133613879,0.06278756499150095,0.008687346884827857,0.0541002181066731,0.8616390540705984,1,0,0,0
e8s_04562,C2_bias_symmetry,asymptote,spline,2,neural,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,1.0,0.23015056665652725,78.54033133613879,0.14144492928394997,0.07205233672847895,0.06939259255547102,0.49059795149082897,1,0,0,0
e8s_04562,C2_bias_symmetry,asymptote,spline,2,spline,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.769481434437533,78.54033133613879,0.06278756499150095,0.043181605068501355,0.0196059599229996,0.3122586442976965,1,0,0,0
e8s_04562,C2_bias_symmetry,asymptote,spline,2,neural,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.769481434437533,78.54033133613879,0.14144492928394997,0.11574323546296421,0.025701693820985763,0.18170813157529137,1,0,0,0
e8s_04562,C2_bias_symmetry,asymptote,spline,2,spline,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.750385582495676,78.54033133613879,0.06278756499150095,0.022156124160805847,0.04063144083069511,0.64712560259655,1,0,0,0
e8s_04562,C2_bias_symmetry,asymptote,spline,2,neural,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.750385582495676,78.54033133613879,0.14144492928394997,0.045952024176444624,0.09549290510750535,0.6751242733898494,1,0,0,0
e8s_04563,C2_bias_symmetry,asymptote,spline,3,spline,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,1.0,0.2128430476282612,78.54033133613879,0.021259196453252045,0.0061909237937358905,0.015068272659516154,0.7087884385776557,1,0,0,0
e8s_04563,C2_bias_symmetry,asymptote,spline,3,neural,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,1.0,0.2128430476282612,78.54033133613879,0.10344968188036348,0.05080640808409239,0.05264327379627109,0.5088780636092385,1,0,0,0
e8s_04563,C2_bias_symmetry,asymptote,spline,3,spline,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.761303352745666,78.54033133613879,0.021259196453252045,0.014859409003306985,0.006399787449945059,0.3010361875162067,1,0,0,0
e8s_04563,C2_bias_symmetry,asymptote,spline,3,neural,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.761303352745666,78.54033133613879,0.10344968188036348,0.08041825001198007,0.023031431868383412,0.2226341487934065,1,0,0,0
e8s_04563,C2_bias_symmetry,asymptote,spline,3,spline,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.790338099685346,78.54033133613879,0.021259196453252045,0.021798688714067864,-0.0005394922608158194,-0.025376888632744753,0,1,0,0
e8s_04563,C2_bias_symmetry,asymptote,spline,3,neural,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.790338099685346,78.54033133613879,0.10344968188036348,0.03351417490271895,0.06993550697764453,0.6760340457936148,1,0,0,0
e8s_04564,C2_bias_symmetry,asymptote,spline,4,spline,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,1.0,0.21687332979739504,78.54033133613879,0.0013814625557878348,0.0005191678053503123,0.0008622947504375224,0.6241897377708975,1,0,0,0
e8s_04564,C2_bias_symmetry,asymptote,spline,4,neural,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,1.0,0.21687332979739504,78.54033133613879,0.14631288832661316,0.080901696998408,0.06541119132820515,0.44706376913418755,1,0,0,0
e8s_04564,C2_bias_symmetry,asymptote,spline,4,spline,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.775738522339215,78.54033133613879,0.0013814625557878348,0.025562409053602544,-0.024180946497814708,-17.503873989566475,0,1,1,0
e8s_04564,C2_bias_symmetry,asymptote,spline,4,neural,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.775738522339215,78.54033133613879,0.14631288832661316,0.11854404158505936,0.02776884674155379,0.1897908452163531,1,0,0,0
e8s_04564,C2_bias_symmetry,asymptote,spline,4,spline,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.7159442228941106,78.54033133613879,0.0013814625557878348,0.020024624884109502,-0.018643162328321666,-13.495235357783296,0,1,1,0
e8s_04564,C2_bias_symmetry,asymptote,spline,4,neural,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.7159442228941106,78.54033133613879,0.14631288832661316,0.056482560272833084,0.08983032805378008,0.6139604588575445,1,0,0,0
e8s_04565,C2_bias_symmetry,asymptote,spline,5,spline,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,1.0,0.2294307619760586,78.54033133613879,0.1435162053332998,0.017628643079118666,0.12588756225418116,0.8771661845561052,1,0,0,0
e8s_04565,C2_bias_symmetry,asymptote,spline,5,neural,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,1.0,0.2294307619760586,78.54033133613879,0.1703419556248567,0.091258031570324,0.07908392405453271,0.46426568113788047,1,0,0,0
e8s_04565,C2_bias_symmetry,asymptote,spline,5,spline,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.730241122577481,78.54033133613879,0.1435162053332998,0.019611245389662028,0.12390495994363779,0.8633517006381463,1,0,0,0
e8s_04565,C2_bias_symmetry,asymptote,spline,5,neural,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.730241122577481,78.54033133613879,0.1703419556248567,0.13942694392667057,0.03091501169818614,0.18148794631822898,1,0,0,0
e8s_04565,C2_bias_symmetry,asymptote,spline,5,spline,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.719014231241304,78.54033133613879,0.1435162053332998,0.04819909439071157,0.09531711094258824,0.6641557357319005,1,0,0,0
e8s_04565,C2_bias_symmetry,asymptote,spline,5,neural,bias-positive,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.719014231241304,78.54033133613879,0.1703419556248567,0.060151833134202595,0.11019012249065412,0.6468759976744972,1,0,0,0
e8s_04566,C2_bias_symmetry,asymptote,spline,6,spline,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,1.0,0.2220245285674725,78.54033133613879,0.027658265766048712,0.005966122456904765,0.021692143309143947,0.7842915203950226,1,0,0,0
e8s_04566,C2_bias_symmetry,asymptote,spline,6,neural,true-full,medium,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,1.0,0.2220245285674725,78.54033133613879,0.16216914089531007,0.08842147218745762,0.07374766870785245,0.4547577196296612,1,0,0,0
e8s_04566,C2_bias_symmetry,asymptote,spline,6,spline,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.691783697737451,78.54033133613879,0.027658265766048712,0.03953440077299866,-0.01187613500694995,-0.4293882742832067,0,1,0,0
e8s_04566,C2_bias_symmetry,asymptote,spline,6,neural,bias-negative,narrow-biased,72,0.1,0.55,0.55,0.525,0.01,0.21000000000000002,0.4,0.0,2.691783697737451,78.54033133613879,0.16216914089531007,0.1338679949764896,0.028301145918820464,0.17451622276947595,1,0,0,0
